"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","curve_group_id","silicone","sku","ean","confidence","inside_published_operating_range"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-3","94.99","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-2","97.99","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-1","101.06","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","0","104.2","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","1","107.42","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","2","110.7","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","3","114.06","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","4","117.49","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","5","121","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","6","122.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","7","123.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","8","125.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","9","126.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","10","128","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","11","129.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","12","130.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","13","132.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","14","133.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","15","135","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","16","136.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","17","137.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","18","139.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","19","140.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","20","142","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","21","146.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","22","150.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","23","155.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","24","159.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","25","164","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","26","165.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","27","166.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","28","168.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","29","169.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","30","171","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","31","175.19","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","32","179.45","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","33","183.78","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","34","188.18","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","35","192.66","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","36","197.21","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","37","201.84","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","38","206.54","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","39","211.32","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","40","216.17","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","asg-ultrair-orange-164-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-15","67.75","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-14","70.12","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-13","72.55","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-12","75.05","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-11","77.61","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-10","80.23","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-9","82.92","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-8","85.67","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-7","88.5","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-6","91.39","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-5","94.35","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-4","97.38","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-3","100.48","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-2","103.66","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-1","106.91","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","0","110.23","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","1","113.63","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","2","117.11","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","3","120.66","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","4","124.29","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","5","128","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","6","129.4","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","7","130.8","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","8","132.2","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","9","133.6","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","10","135","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","asg-ultrair-red-178-dry","no","","","high","true"
